LncRNA name,Cancer name,Methods,Expression pattern,Pubmed ID,Remarks,No. of Lnc Transcript variants,NCBI Reference Number,Total No. of PQS,No. of 2G PQS,No. of 3G PQS,No. of 4G PQS,RefSeq status,aka
SNHG1,Non Small Cell Lung Cancer,"qPCR, RNAi, Western blot, Luciferase reporter assay, Cell proliferation assay etc.",up-regulated,28147312,Also Known As: UHG; U22HG; lncRNA16; LINC00057; NCRNA00057,12,"NR_003098.2, NR_152575.1, NR_152576.1, NR_152577.1, NR_152578.1, NR_152579.1, NR_152580.1, NR_152581.1, NR_152582.1, NR_152583.1, NR_152584.1, NR_152585.1","5, 9, 9, 4, 4, 4, 4, 4, 5, 3, 7, 7","5,9,9,4,4,4,4,4,5,3,7,7","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",REVIEWED,UHG; U22HG; lncRNA16; LINC00057; NCRNA00057
SNHG1,Lung Cancer,qPCR etc.,differential expression,29872497,Also Known As: UHG; U22HG; lncRNA16; LINC00057; NCRNA00057,12,"NR_003098.2, NR_152575.1, NR_152576.1, NR_152577.1, NR_152578.1, NR_152579.1, NR_152580.1, NR_152581.1, NR_152582.1, NR_152583.1, NR_152584.1, NR_152585.1","5, 9, 9, 4, 4, 4, 4, 4, 5, 3, 7, 7","5,9,9,4,4,4,4,4,5,3,7,7","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0",REVIEWED,UHG; U22HG; lncRNA16; LINC00057; NCRNA00057
SNHG11,Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, RIP etc.",up-regulated,32239719,Also Known As: C20orf198; LINC00101; NCRNA00101,1,NR_003239.1,12,10,2,0,VALIDATED,C20orf198; LINC00101; NCRNA00101
SNHG12,Non Small Cell Lung Cancer,"qPCR, Luciferase reporter assay, Western blot",up-regulated,30719111,Also Known As: C1orf79; PNAS-123; LINC00100; ASLNC04080; NCRNA00100,8,"NR_024127.2, NR_146381.1, NR_146382.1, NR_146383.1, NR_146384.1, NR_146385.1, NR_146386.1, NR_146387.1","8, 13, 9, 8, 13, 8, 8, 11","8,13,9,8,13,8,8,11","0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0",REVIEWED,C1orf79; PNAS-123; LINC00100; ASLNC04080; NCRNA00100
SNHG12,Lung Adenocarcinoma,qPCR,up-regulated,28793054,Also Known As: C1orf79; PNAS-123; LINC00100; ASLNC04080; NCRNA00100,8,"NR_024127.2, NR_146381.1, NR_146382.1, NR_146383.1, NR_146384.1, NR_146385.1, NR_146386.1, NR_146387.1","8, 13, 9, 8, 13, 8, 8, 11","8,13,9,8,13,8,8,11","0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0",REVIEWED,C1orf79; PNAS-123; LINC00100; ASLNC04080; NCRNA00100
SNHG12,Non Small Cell Lung Cancer,"qPCR, Western blot",up-regulated,29137407,Also Known As: C1orf79; PNAS-123; LINC00100; ASLNC04080; NCRNA00100,8,"NR_024127.2, NR_146381.1, NR_146382.1, NR_146383.1, NR_146384.1, NR_146385.1, NR_146386.1, NR_146387.1","8, 13, 9, 8, 13, 8, 8, 11","8,13,9,8,13,8,8,11","0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0",REVIEWED,C1orf79; PNAS-123; LINC00100; ASLNC04080; NCRNA00100
SNHG14,Non Small Cell Lung Cancer,RT-PCR,up-regulated,32153123,Also Known As: 115HG; LNCAT; UBE3A-AS; UBE3AATS; UBE3A-AS1; UBE3A-ATS; NCRNA00214; U-UBE3A-ATS; IC-SNURF-SNRPN,1,NR_146177.1,176,175,1,0,REVIEWED,115HG; LNCAT; UBE3A-AS; UBE3AATS; UBE3A-AS1; UBE3A-ATS; NCRNA00214; U-UBE3A-ATS; IC-SNURF-SNRPN
SNHG14,Lung Adenocarcinoma,"RT-qPCR, Luciferase Reporter Gene Assay, RIP",up-regulated,31858549,Also Known As: 115HG; LNCAT; UBE3A-AS; UBE3AATS; UBE3A-AS1; UBE3A-ATS; NCRNA00214; U-UBE3A-ATS; IC-SNURF-SNRPN,1,NR_146177.1,176,175,1,0,REVIEWED,115HG; LNCAT; UBE3A-AS; UBE3AATS; UBE3A-AS1; UBE3A-ATS; NCRNA00214; U-UBE3A-ATS; IC-SNURF-SNRPN
SNHG14,Non Small Cell Lung Cancer,"qRT-PC, Luciferase reporter assay, RNAi, other",up-regulated,30254102,Also Known As: 115HG; LNCAT; UBE3A-AS; UBE3AATS; UBE3A-AS1; UBE3A-ATS; NCRNA00214; U-UBE3A-ATS; IC-SNURF-SNRPN,1,NR_146177.1,176,175,1,0,REVIEWED,115HG; LNCAT; UBE3A-AS; UBE3AATS; UBE3A-AS1; UBE3A-ATS; NCRNA00214; U-UBE3A-ATS; IC-SNURF-SNRPN
SNHG14,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, RIP",up-regulated,31252267,Also Known As: 115HG; LNCAT; UBE3A-AS; UBE3AATS; UBE3A-AS1; UBE3A-ATS; NCRNA00214; U-UBE3A-ATS; IC-SNURF-SNRPN,1,NR_146177.1,176,175,1,0,REVIEWED,115HG; LNCAT; UBE3A-AS; UBE3AATS; UBE3A-AS1; UBE3A-ATS; NCRNA00214; U-UBE3A-ATS; IC-SNURF-SNRPN
SNHG15,Non Small Cell Lung Cancer,"qPCR, Western blot, in vitro knockdown",up-regulated,29771418,Also Known As: C7orf40; MYO1GUT; Linc-Myo1g,5,"NR_003697.2, NR_152594.1, NR_152595.1, NR_152596.1, NR_152597.1","8, 7, 7, 8, 6","8,7,7,8,6","0,0,0,0,0","0,0,0,0,0",REVIEWED,C7orf40; MYO1GUT; Linc-Myo1g
SNHG15,Non Small Cell Lung Cancer,"qPCR, Luciferase reporter assay",up-regulated,30840276,Also Known As: C7orf40; MYO1GUT; Linc-Myo1g,5,"NR_003697.2, NR_152594.1, NR_152595.1, NR_152596.1, NR_152597.1","8, 7, 7, 8, 6","8,7,7,8,6","0,0,0,0,0","0,0,0,0,0",REVIEWED,C7orf40; MYO1GUT; Linc-Myo1g
SNHG15,Lung Cancer,"qPCR, Luciferase Reporter Gene Assay, RNAi, other",up-regulated,30402848,Also Known As: C7orf40; MYO1GUT; Linc-Myo1g,5,"NR_003697.2, NR_152594.1, NR_152595.1, NR_152596.1, NR_152597.1","8, 7, 7, 8, 6","8,7,7,8,6","0,0,0,0,0","0,0,0,0,0",REVIEWED,C7orf40; MYO1GUT; Linc-Myo1g
SNHG15,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay etc.",up-regulated,29630731,Also Known As: C7orf40; MYO1GUT; Linc-Myo1g,5,"NR_003697.2, NR_152594.1, NR_152595.1, NR_152596.1, NR_152597.1","8, 7, 7, 8, 6","8,7,7,8,6","0,0,0,0,0","0,0,0,0,0",REVIEWED,C7orf40; MYO1GUT; Linc-Myo1g
SNHG15,Non Small Cell Lung Cancer,"qPCR, western blot",up-regulated,29771418,Also Known As: C7orf40; MYO1GUT; Linc-Myo1g,5,"NR_003697.2, NR_152594.1, NR_152595.1, NR_152596.1, NR_152597.1","8, 7, 7, 8, 6","8,7,7,8,6","0,0,0,0,0","0,0,0,0,0",REVIEWED,C7orf40; MYO1GUT; Linc-Myo1g
SNHG16,Non Small Cell Lung Cancer,"qRT-PCR, Dual luciferase reporter assay, Western blot",up-regulated,31953899,Also Known As: SNHG16; ncRAN; Nbla10727; Nbla12061,4,"NR_038108.1, NR_038109.1, NR_038110.1, NR_038111.1","9,9,8,8","9,9,8,8","0,0,0,0","0,0,0,0",VALIDATED,ncRAN; Nbla10727; Nbla12061
SNHG16,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, RIP, other",up-regulated,30287374,Also Known As: SNHG16; ncRAN; Nbla10727; Nbla12061,4,"NR_038108.1, NR_038109.1, NR_038110.1, NR_038111.1","9,9,8,8","9,9,8,8","0,0,0,0","0,0,0,0",VALIDATED,ncRAN; Nbla10727; Nbla12061
SNHG17,Non Small Cell Lung Cancer,"RNA-seq, qPCR, Western blot, RNAi",up-regulated,31310946,,14,"NR_015366.5, NR_027241.3, NR_152753.1, NR_152754.1, NR_152755.1, NR_152756.1, NR_152757.1, NR_152758.1, NR_152759.1, NR_152760.1, NR_152761.1, NR_152762.1, NR_152763.1, NR_152764.1","12, 12, 9, 14, 10, 10, 8, 12, 11, 11, 10, 8, 11, 10","12,12,9,14,10,10,8,12,11,11,10,8,11,10","0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0",VALIDATED,small nucleolar RNA host gene 17;small nucleolar RNA host gene 17 (non-protein coding);NONHSAG031749.2;HSALNG0129982;SNHG17;HSALNG0129980;NONHSAG031748.2
SNHG20,Non Small Cell Lung Cancer,qPCR,up-regulated,30780105,Also Known As: C17orf86; LINC00338; NCRNA00338; SCARNA16HG,1,NR_027058.1,18,17,1,0,VALIDATED,C17orf86; LINC00338; NCRNA00338; SCARNA16HG
SNHG20,Non Small Cell Lung Cancer,"qRT-PCR, Western blotting",up-regulated,31957836,Also Known As: C17orf86; LINC00338; NCRNA00338; SCARNA16HG,1,NR_027058.1,18,17,1,0,VALIDATED,C17orf86; LINC00338; NCRNA00338; SCARNA16HG
SNHG20,Non Small Cell Lung Cancer,"qPCR, Western blot etc.",up-regulated,28981099,Also Known As: C17orf86; LINC00338; NCRNA00338; SCARNA16HG,1,NR_027058.1,18,17,1,0,VALIDATED,C17orf86; LINC00338; NCRNA00338; SCARNA16HG
SNHG3,Non Small Cell Lung Cancer,"qRT-PCR , Luciferase reporter assay , Western blot , in vitro knockdown etc.",up-regulated,31602642,Also Known As: U17HG; RNU17C; RNU17D; U17HG-A; U17HG-AB; NCRNA00014,2,"NR_036473.1, NR_002909.2","18, 16","18,16","0,0","0,0",VALIDATED,U17HG; RNU17C; RNU17D; U17HG-A; U17HG-AB; NCRNA00014
SNHG3,Lung Adenocarcinoma,qPCR,up-regulated,30154938,Also Known As: U17HG; RNU17C; RNU17D; U17HG-A; U17HG-AB; NCRNA00014,2,"NR_036473.1, NR_002909.2","18, 16","18,16","0,0","0,0",VALIDATED,U17HG; RNU17C; RNU17D; U17HG-A; U17HG-AB; NCRNA00014
SNHG4,Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RNAi",up-regulated,31220419,"Also Known As: NCRNA00059, U19H",2,"NR_003141.3, NR_036536.1","10,8","10,8","0,0","0,0",VALIDATED,U19H; NCRNA00059
SNHG5,Lung Adenocarcinoma,"Western blot, in vitro knockdown, Luciferase reporter assay, RNAi etc.",down-regulated,29592872,Also Known As: U50HG; C6orf160; LINC00044; NCRNA00044,1,NR_003038.2,2,2,0,0,REVIEWED,U50HG; C6orf160; LINC00044; NCRNA00044
SNHG6,Non Small Cell Lung Cancer,"RT-PCR, Western blot",up-regulated,32147945,Also Known As: U87HG; HBII-276HG; NCRNA00058,4,"NR_002599.2, NR_152598.1, NR_152599.1, NR_152600.1","4, 5, 3, 5","4,5,3,5","0,0,0,0","0,0,0,0",VALIDATED,U87HG; HBII-276HG; NCRNA00058
SNHG6,Non Small Cell Lung Cancer,"qRT-PCR, Western blot",up-regulated,32099396,Also Known As: U87HG; HBII-276HG; NCRNA00058,4,"NR_002599.2, NR_152598.1, NR_152599.1, NR_152600.1","4, 5, 3, 5","4,5,3,5","0,0,0,0","0,0,0,0",VALIDATED,U87HG; HBII-276HG; NCRNA00058
SNHG6,Lung Adenocarcinoma,"qPCR, Western blot, Luciferase reporter assay, RNAi, other",up-regulated,30257360,Also Known As: U87HG; HBII-276HG; NCRNA00058,4,"NR_002599.2, NR_152598.1, NR_152599.1, NR_152600.1","4, 5, 3, 5","4,5,3,5","0,0,0,0","0,0,0,0",VALIDATED,U87HG; HBII-276HG; NCRNA00058
SNHG7,Lung Adenocarcinoma,"qPCR, Western blot, RIP, Luciferase reporter assay etc",down-regulated,32201260,Also Known As: NCRNA00061,3,"NR_003672.2, NR_024542.1, NR_024543.1","28,13,12","23,10,9","5,3,3","0,0,0",VALIDATED,NCRNA00061
SNHG7,Non Small Cell Lung Cancer,"qPCR, Western blot, in vitro knockdown, etc.",up-regulated,31486493,Also Known As: NCRNA00061,3,"NR_003672.2, NR_024542.1, NR_024543.1","28,13,12","23,10,9","5,3,3","0,0,0",VALIDATED,NCRNA00061
SNHG7,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay",down-regulated,29131440,Also Known As: NCRNA00061,3,"NR_003672.2, NR_024542.1, NR_024543.1","28,13,12","23,10,9","5,3,3","0,0,0",VALIDATED,NCRNA00061
SNHG7,Lung Cancer,"qPCR, RNAi, Western blot, Luciferase reporter assay, Cell proliferation assay etc.",up-regulated,27666964,Also Known As: NCRNA00061,3,"NR_003672.2, NR_024542.1, NR_024543.1","28,13,12","23,10,9","5,3,3","0,0,0",VALIDATED,NCRNA00061
SNHG8,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, RNAi, other",up-regulated,30275712,Also known as: LINC00060; NCRNA00060,3,"NR_003584.3,NR_034010.1,NR_034011.1","5,4,2","4,3,2","1,1,0","0,0,0",VALIDATED,LINC00060; NCRNA00060
SOX2OT,Non Small Cell Lung Cancer,qRT-PCR,up-regulated,31933793,"Some (older) SOX2OT transcript variant 7 lncRNA ""lncRNA"" ncRNA (complete sequence-KF981435.1) was also there in result.
","6 (SOX2-OT_Variant 1-6)
+
1 [SOX2-OT_Variant 7 (older)]
=7","SOX2-OT_Variant 1-6 (NR_075091.1, NR_075092.1, NR_075093.1, NR_004053.3, NR_075089.1, NR_075090.1)
+
SOX2OT_Variant 7 (older) (KF981435.1)","18, 16, 13, 16, 15, 11 (SOX2-OT_Variant 1-6)
+
11 [SOX2OT_Variant 7 (older)]","18,16,13,16,15,11","0,0,0,0,0,0","0,0,0,0,0,0",REVIEWED,SOX2OT; NCRNA00043
SOX2OT,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, other",up-regulated,30214232,"Some (older) SOX2OT transcript variant 7 lncRNA ""lncRNA"" ncRNA (complete sequence-KF981435.1) was also there in result.
","6 (SOX2-OT_Variant 1-6)
+
1 [SOX2-OT_Variant 7 (older)]
=7","SOX2-OT_Variant 1-6 (NR_075091.1, NR_075092.1, NR_075093.1, NR_004053.3, NR_075089.1, NR_075090.1)
+
SOX2OT_Variant 7 (older) (KF981435.1)","18, 16, 13, 16, 15, 11 (SOX2-OT_Variant 1-6)
+
11 [SOX2OT_Variant 7 (older)]","18,16,13,16,15,11","0,0,0,0,0,0","0,0,0,0,0,0",REVIEWED,SOX2OT; NCRNA00043
SOX2OT,Non Small Cell Lung Cancer,qPCR etc.,up-regulated,29504701,"Some (older) SOX2OT transcript variant 7 lncRNA ""lncRNA"" ncRNA (complete sequence-KF981435.1) was also there in result.
","6 (SOX2-OT_Variant 1-6)
+
1 [SOX2-OT_Variant 7 (older)]
=7","SOX2-OT_Variant 1-6 (NR_075091.1, NR_075092.1, NR_075093.1, NR_004053.3, NR_075089.1, NR_075090.1)
+
SOX2OT_Variant 7 (older) (KF981435.1)","18, 16, 13, 16, 15, 11 (SOX2-OT_Variant 1-6)
+
11 [SOX2OT_Variant 7 (older)]","18,16,13,16,15,11","0,0,0,0,0,0","0,0,0,0,0,0",REVIEWED,SOX2OT; NCRNA00043
SOX2OT,Lung Squamous Cell Carcinoma,"qPCR, RNAi, Western blot, RIP etc.",up-regulated,24927902,"Some (older) SOX2OT transcript variant 7 lncRNA ""lncRNA"" ncRNA (complete sequence-KF981435.1) was also there in result.
","6 (SOX2-OT_Variant 1-6)
+
1 [SOX2-OT_Variant 7 (older)]
=7","SOX2-OT_Variant 1-6 (NR_075091.1, NR_075092.1, NR_075093.1, NR_004053.3, NR_075089.1, NR_075090.1)
+
SOX2OT_Variant 7 (older) (KF981435.1)","18, 16, 13, 16, 15, 11 (SOX2-OT_Variant 1-6)
+
11 [SOX2OT_Variant 7 (older)]","18,16,13,16,15,11","0,0,0,0,0,0","0,0,0,0,0,0",REVIEWED,SOX2OT; NCRNA00043
SOX2OT,Lung Squamous Cell Carcinoma,qPCR etc.,up-regulated,20126410,"Some (older) SOX2OT transcript variant 7 lncRNA ""lncRNA"" ncRNA (complete sequence-KF981435.1) was also there in result.
","6 (SOX2-OT_Variant 1-6)
+
1 [SOX2-OT_Variant 7 (older)]
=7","SOX2-OT_Variant 1-6 (NR_075091.1, NR_075092.1, NR_075093.1, NR_004053.3, NR_075089.1, NR_075090.1)
+
SOX2OT_Variant 7 (older) (KF981435.1)","18, 16, 13, 16, 15, 11 (SOX2-OT_Variant 1-6)
+
11 [SOX2OT_Variant 7 (older)]","18,16,13,16,15,11","0,0,0,0,0,0","0,0,0,0,0,0",REVIEWED,SOX2OT; NCRNA00043
SOX2OT,Non Small Cell Lung Cancer,"qPCR, RNAi, Flow cytometry assay etc.",up-regulated,26846097,"Some (older) SOX2OT transcript variant 7 lncRNA ""lncRNA"" ncRNA (complete sequence-KF981435.1) was also there in result.
","6 (SOX2-OT_Variant 1-6)
+
1 [SOX2-OT_Variant 7 (older)]
=7","SOX2-OT_Variant 1-6 (NR_075091.1, NR_075092.1, NR_075093.1, NR_004053.3, NR_075089.1, NR_075090.1)
+
SOX2OT_Variant 7 (older) (KF981435.1)","18, 16, 13, 16, 15, 11 (SOX2-OT_Variant 1-6)
+
11 [SOX2OT_Variant 7 (older)]","18,16,13,16,15,11","0,0,0,0,0,0","0,0,0,0,0,0",REVIEWED,SOX2OT; NCRNA00043
SOX21-AS1,Lung Adenocarcinoma,"qPCR, Western blot etc.",up-regulated,28873379,,1,NR_046514.1,21,20,1,0,VALIDATED,SOX21 antisense divergent transcript 1;SOX21 antisense RNA 1 (non-protein coding);SOX21 antisense RNA 1;SOX21 antisense RNA 1 (head to head);NONHSAG013973.2;HSALNG0098682;HSALNG0098686;HSALNG0098688;HSALNG0098684;SOX21-AS1;NONHSAG013975.2;lnc-GPR180-2;HSALNG0098680
SPRY4-IT1,Non Small Cell Lung Cancer,"qPCR, Western blot etc.",down-regulated,32308413,Also Known As: SPRIGHTLY,1,NR_131221.1,5,5,0,0,REVIEWED,SPRIGHTLY
SPRY4-IT1,Lung Adenocarcinoma,qPCR,up-regulated,28881629,Also Known As: SPRIGHTLY,1,NR_131221.1,5,5,0,0,REVIEWED,SPRIGHTLY
SPRY4-IT1,Non Small Cell Lung Cancer,"qPCR, RNAi, Western blot, Flow cytometry assay etc.",down-regulated,24967960,Also Known As: SPRIGHTLY,1,NR_131221.1,5,5,0,0,REVIEWED,SPRIGHTLY
SPRY4-IT1,Lung Adenocarcinoma,"qPCR, Western blot, RIP",down-regulated,28796375,Also Known As: SPRIGHTLY,1,NR_131221.1,5,5,0,0,REVIEWED,SPRIGHTLY
SRGAP3-AS2,Lung Adenocarcinoma,"Microarray, qPCR",down-regulated,30151992,,2,"NR_121663.1,NR_121664.1","9,9","9,9","0,0","0,0",VALIDATED,SRGAP3 antisense RNA 2;SRGAP3 antisense RNA 2 (non-protein coding);HSALNG0024008;SRGAP3-AS2;NONHSAG034364.2
STEAP2-AS1,Non Small Cell Lung Cancer,qPCR,up-regulated,31638253,,1,NR_110029.2,2,2,0,0,VALIDATED,STEAP2 antisense RNA 1;STEAP2 antisense RNA 1 (non-protein coding);STEAP2-AS1;NONHSAG048159.2;HSALNG0059440
TARID,Lung Cancer,"Microarray, qPCR etc.",down-regulated,28119085,Also known as: EYA4-AS1,1,NR_109982.1,14,14,0,0,VALIDATED,EYA4-AS1
TBILA,Non Small Cell Lung Cancer,"qRT-PCR, Western blot",up-regulated,32015683,,1,NR_157393.1,8,8,0,0,VALIDATED,TGF-beta induced lncRNA;TBILA;HSALNG0028028;NONHSAG035729.2
TBILA,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP",up-regulated,29908210,,1,NR_157393.1,8,8,0,0,VALIDATED,TGF-beta induced lncRNA;TBILA;HSALNG0028028;NONHSAG035729.2
TDRG1,Non Small Cell Lung Cancer,"qRT-PCR, RIP",up-regulated,31742752,Also known as: LINC00532; lincRNA-NR_024015,3,"NR_160958.1,NR_160959.1,NR_160960.1","8,6,6","8,6,6","0,0,0","0,0,0",VALIDATED,LINC00532; lincRNA-NR_024015
THUMPD3-AS1,Non Small Cell Lung Cancer,"RT-PCR, Dual Luciferase Reporter Assay, Western blotting",up-regulated,31819483,Also known as: SETD5-AS1,3,"NR_132780.1,NR_027007.3,NR_132781.1","7,7,4","7,7,4","0,0,0","0,0,0",VALIDATED,SETD5-AS1
TINCR,Lung Adenocarcinoma,"qPCR, Luciferase reporter assay, etc.",down-regulated,31497197,Also Known As: PLAC2; LINC00036; NCRNA00036; onco-lncRNA-16,1,NR_027064.3,40,30,10,0,REVIEWED,TINCR ubiquitin domain containing;FLJ90734;NCRNA00036;LINC00036;onco-lncRNA-16;non-protein coding RNA 36;long intergenic non-protein coding RNA 36;terminal differentiation-induced ncRNA;placenta-specific 2;placenta-specific 2 (non-protein coding);tissue differentiation-inducing non-protein coding RNA;PLAC2;NONHSAG024566.2;lnc-TINCR-1;HSALNG0123467;HSALNG0123468;Ubiquitin domain-containing protein TINCR;Placenta-specific protein 2;Terminal differentiation-induced cornification regulator
TINCR,Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP etc.",down-regulated,29324317,Also Known As: PLAC2; LINC00036; NCRNA00036; onco-lncRNA-16,1,NR_027064.3,40,30,10,0,REVIEWED,TINCR ubiquitin domain containing;FLJ90734;NCRNA00036;LINC00036;onco-lncRNA-16;non-protein coding RNA 36;long intergenic non-protein coding RNA 36;terminal differentiation-induced ncRNA;placenta-specific 2;placenta-specific 2 (non-protein coding);tissue differentiation-inducing non-protein coding RNA;PLAC2;NONHSAG024566.2;lnc-TINCR-1;HSALNG0123467;HSALNG0123468;Ubiquitin domain-containing protein TINCR;Placenta-specific protein 2;Terminal differentiation-induced cornification regulator
TINCR,Non Small Cell Lung Cancer,"Microarray, qPCR, RNAi, RIP etc.",up-regulated,29427662,Also Known As: PLAC2; LINC00036; NCRNA00036; onco-lncRNA-16,1,NR_027064.3,40,30,10,0,REVIEWED,TINCR ubiquitin domain containing;FLJ90734;NCRNA00036;LINC00036;onco-lncRNA-16;non-protein coding RNA 36;long intergenic non-protein coding RNA 36;terminal differentiation-induced ncRNA;placenta-specific 2;placenta-specific 2 (non-protein coding);tissue differentiation-inducing non-protein coding RNA;PLAC2;NONHSAG024566.2;lnc-TINCR-1;HSALNG0123467;HSALNG0123468;Ubiquitin domain-containing protein TINCR;Placenta-specific protein 2;Terminal differentiation-induced cornification regulator
TINCR,Lung Squamous Cell Carcinoma,"qPCR, RNAi, Cell proliferation assay etc.",down-regulated,27797003,Also Known As: PLAC2; LINC00036; NCRNA00036; onco-lncRNA-16,1,NR_027064.3,40,30,10,0,REVIEWED,TINCR ubiquitin domain containing;FLJ90734;NCRNA00036;LINC00036;onco-lncRNA-16;non-protein coding RNA 36;long intergenic non-protein coding RNA 36;terminal differentiation-induced ncRNA;placenta-specific 2;placenta-specific 2 (non-protein coding);tissue differentiation-inducing non-protein coding RNA;PLAC2;NONHSAG024566.2;lnc-TINCR-1;HSALNG0123467;HSALNG0123468;Ubiquitin domain-containing protein TINCR;Placenta-specific protein 2;Terminal differentiation-induced cornification regulator
TINCR,Lung Adenocarcinoma,qPCR etc.,down-regulated,26918601,Also Known As: PLAC2; LINC00036; NCRNA00036; onco-lncRNA-16,1,NR_027064.3,40,30,10,0,REVIEWED,TINCR ubiquitin domain containing;FLJ90734;NCRNA00036;LINC00036;onco-lncRNA-16;non-protein coding RNA 36;long intergenic non-protein coding RNA 36;terminal differentiation-induced ncRNA;placenta-specific 2;placenta-specific 2 (non-protein coding);tissue differentiation-inducing non-protein coding RNA;PLAC2;NONHSAG024566.2;lnc-TINCR-1;HSALNG0123467;HSALNG0123468;Ubiquitin domain-containing protein TINCR;Placenta-specific protein 2;Terminal differentiation-induced cornification regulator
TINCR,Lung Adenocarcinoma,"qPCR, RNAi, Cell proliferation assay etc.",down-regulated,27797003,Also Known As: PLAC2; LINC00036; NCRNA00036; onco-lncRNA-16,1,NR_027064.3,40,30,10,0,REVIEWED,TINCR ubiquitin domain containing;FLJ90734;NCRNA00036;LINC00036;onco-lncRNA-16;non-protein coding RNA 36;long intergenic non-protein coding RNA 36;terminal differentiation-induced ncRNA;placenta-specific 2;placenta-specific 2 (non-protein coding);tissue differentiation-inducing non-protein coding RNA;PLAC2;NONHSAG024566.2;lnc-TINCR-1;HSALNG0123467;HSALNG0123468;Ubiquitin domain-containing protein TINCR;Placenta-specific protein 2;Terminal differentiation-induced cornification regulator
TM4SF1-AS1,Lung Cancer,"Microarray, qPCR etc.",down-regulated,28119085,,3,"NR_109809.1,NR_046650.1,NR_109810.1","6,5,5","6,5,5","0,0,0","0,0,0",VALIDATED,TM4SF1 antisense RNA 1;TM4SF1 antisense RNA 1 (non-protein coding);TM4SF1-AS1;HSALNG0029735;NONHSAG036356.2
TMPO-AS1,Lung Adenocarcinoma,"RT-qPCR, Western blot",up-regulated,32062549,,1,NR_027157.1,18,17,1,0,VALIDATED,TMPO antisense RNA 1;TMPO antisense RNA 1 (non-protein coding);NONHSAG012025.2;HSALNG0093383;TMPO-AS1
TMPO-AS1,Non Small Cell Lung Cancer,"qPCR, Western blot, in vitro knockdown",up-regulated,31230752,,1,NR_027157.1,18,17,1,0,VALIDATED,TMPO antisense RNA 1;TMPO antisense RNA 1 (non-protein coding);NONHSAG012025.2;HSALNG0093383;TMPO-AS1
TNK2-AS1,Non Small Cell Lung Cancer,"RIP, qPCR, other",up-regulated,30454892,,1,NR_145450.1,44,38,6,0,VALIDATED,TNK2 antisense RNA 1;HSALNG0031858;lnc-MUC20-4;NONHSAG037082.2;HSALNG0031857;NONHSAG037083.2;TNK2-AS1
TP73-AS1,Lung Adenocarcinoma,"RT-PCR, Western blot",up-regulated,32009796,Also Known As: PDAM; KIAA0495,5,"NR_033711.1, NR_033710.1, NR_033709.1, NR_033708.1, NR_033712.1","67, 58, 46, 38, 30","61,52,41,33,26","6,6,5,5,4","0,0,0,0,0",VALIDATED,PDAM; KIAA0495
TP73-AS1,Non Small Cell Lung Cancer,RT-PCR,up-regulated,31749884,Also Known As: PDAM; KIAA0495,5,"NR_033711.1, NR_033710.1, NR_033709.1, NR_033708.1, NR_033712.1","67, 58, 46, 38, 30","61,52,41,33,26","6,6,5,5,4","0,0,0,0,0",VALIDATED,PDAM; KIAA0495
TP73-AS1,Non Small Cell Lung Cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP",up-regulated,29803931,Also Known As: PDAM; KIAA0495,5,"NR_033711.1, NR_033710.1, NR_033709.1, NR_033708.1, NR_033712.1","67, 58, 46, 38, 30","61,52,41,33,26","6,6,5,5,4","0,0,0,0,0",VALIDATED,PDAM; KIAA0495
TP73-AS1,Non Small Cell Lung Cancer,qRT-PCR etc.,up-regulated,31129247,Also Known As: PDAM; KIAA0495,5,"NR_033711.1, NR_033710.1, NR_033709.1, NR_033708.1, NR_033712.1","67, 58, 46, 38, 30","61,52,41,33,26","6,6,5,5,4","0,0,0,0,0",VALIDATED,PDAM; KIAA0495
TP73-AS1,Lung Adenocarcinoma,"qPCR, Western blot, in vitro knockdown, etc.",up-regulated,30541897,Also Known As: PDAM; KIAA0495,5,"NR_033711.1, NR_033710.1, NR_033709.1, NR_033708.1, NR_033712.1","67, 58, 46, 38, 30","61,52,41,33,26","6,6,5,5,4","0,0,0,0,0",VALIDATED,PDAM; KIAA0495
