LncRNA name,Cancer name,Methods,Expression pattern,Pubmed ID,Remarks,No. of Transcript variants,NCBI Reference Number,Total No. of PQS,No. of 2G PQS,No. of 3G PQS,No. of 4G PQS,RefSeq status,aka
SOX2OT,Gastric Cancer,qPCR etc.,down-regulated,27874951,"Some (older) SOX2OT transcript variant 7 lncRNA ""lncRNA"" ncRNA (complete sequence-KF981435.1) was also there in result.
","6 (SOX2-OT_Variant 1-6)
+
1 [SOX2-OT_Variant 7 (older)]
=7","SOX2-OT_Variant 1-6 (NR_075091.1, NR_075092.1, NR_075093.1, NR_004053.3, NR_075089.1, NR_075090.1)
+
SOX2OT_Variant 7 (older) (KF981435.1)","18, 16, 13, 16, 15, 11 (SOX2-OT_Variant 1-6)
+
11 [SOX2OT_Variant 7 (older)]","18,16,13,16,15,11","0,0,0,0,0,0","0,0,0,0,0,0",REVIEWED,SOX2OT; NCRNA00043
SOX2OT,Gastric Cancer,"qPCR, RNAi, Cell proliferation assay, Cell migration and invasion assay etc.",up-regulated,27904704,"Some (older) SOX2OT transcript variant 7 lncRNA ""lncRNA"" ncRNA (complete sequence-KF981435.1) was also there in result.
","6 (SOX2-OT_Variant 1-6)
+
1 [SOX2-OT_Variant 7 (older)]
=7","SOX2-OT_Variant 1-6 (NR_075091.1, NR_075092.1, NR_075093.1, NR_004053.3, NR_075089.1, NR_075090.1)
+
SOX2OT_Variant 7 (older) (KF981435.1)","18, 16, 13, 16, 15, 11 (SOX2-OT_Variant 1-6)
+
11 [SOX2OT_Variant 7 (older)]","18,16,13,16,15,11","0,0,0,0,0,0","0,0,0,0,0,0",REVIEWED,SOX2OT; NCRNA00043
SOX2OT,Gastric Cancer,"qPCR, Luciferase reporter assay, Western blot etc.",up-regulated,29782828,"Some (older) SOX2OT transcript variant 7 lncRNA ""lncRNA"" ncRNA (complete sequence-KF981435.1) was also there in result.
","6 (SOX2-OT_Variant 1-6)
+
1 [SOX2-OT_Variant 7 (older)]
=7","SOX2-OT_Variant 1-6 (NR_075091.1, NR_075092.1, NR_075093.1, NR_004053.3, NR_075089.1, NR_075090.1)
+
SOX2OT_Variant 7 (older) (KF981435.1)","18, 16, 13, 16, 15, 11 (SOX2-OT_Variant 1-6)
+
11 [SOX2OT_Variant 7 (older)]","18,16,13,16,15,11","0,0,0,0,0,0","0,0,0,0,0,0",REVIEWED,SOX2OT; NCRNA00043
SPRY4-IT1,Gastric Cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP",up-regulated,31330497,Also Known As: SPRIGHTLY,1,NR_131221.1,5,5,0,0,REVIEWED,SPRIGHTLY
SPRY4-IT1,Gastric Cancer,"qPCR, RNAi, Western blot etc.",down-regulated,26238992,Also Known As: SPRIGHTLY,1,NR_131221.1,5,5,0,0,REVIEWED,SPRIGHTLY
SPRY4-IT1,Gastric Cancer,"qPCR, RNAi, Western blot etc.",up-regulated,25835973,Also Known As: SPRIGHTLY,1,NR_131221.1,5,5,0,0,REVIEWED,SPRIGHTLY
SUMO1P3,Gastric Cancer,qPCR etc.,up-regulated,23996296,,1,NR_002190.1,,6,0,0,VALIDATED,SUMO1 pseudogene 3;SUMO1 pseudogene 3 (functional)
TCONS_00068220,Gastric Cancer,"qPCR, Western blot etc.",down-regulated,29113259,,3,"XR_928848.2, XR_928851.2,
XR_928850.2","7,7,6",,,,MODEL/PREDICTED,uncharacterized TCONS_00068220
TDRG1,Gastric Cancer,"qRT-PCR, RIP",up-regulated,31726370,Also Known As: LINC00532; lincRNA-NR_024015,3,"NR_160958.1, NR_160959.1, NR_160960.1","8,6,6","8,6,6","0,0,0","0,0,0",VALIDATED,LINC00532; lincRNA-NR_024015
THAP9-AS1,Gastric Cancer,qRT-PCR,up-regulated,32021238,,1,NR_034077.1,10,10,0,0,VALIDATED,THAP9 antisense RNA 1;THAP9 antisense RNA 1 (non-protein coding);HSALNG0035549;THAP9-AS1;HSALNG0035547
THOR,Gastric Cancer,"qPCR, Western blot, Luciferase reporter assay, other",up-regulated,30227327,Also Known As: THORLNC; THOR,1 (THORLNC),THORLNC (NR_144530.1),4 (THORLNC),4,0,0,VALIDATED (THORLNC),THOR
TINCR,Gastric Cancer,qPCR,up-regulated,28569791,Also Known As: PLAC2; LINC00036; NCRNA00036; onco-lncRNA-16,1,NR_027064.3,40,30,10,0,REVIEWED,TINCR ubiquitin domain containing;FLJ90734;NCRNA00036;LINC00036;onco-lncRNA-16;non-protein coding RNA 36;long intergenic non-protein coding RNA 36;terminal differentiation-induced ncRNA;placenta-specific 2;placenta-specific 2 (non-protein coding);tissue differentiation-inducing non-protein coding RNA;PLAC2;NONHSAG024566.2;lnc-TINCR-1;HSALNG0123467;HSALNG0123468;Ubiquitin domain-containing protein TINCR;Placenta-specific protein 2;Terminal differentiation-induced cornification regulator
TINCR,Gastric Cancer,qPCR etc.,differential expression,27893425,Also Known As: PLAC2; LINC00036; NCRNA00036; onco-lncRNA-16,1,NR_027064.3,40,30,10,0,REVIEWED,TINCR ubiquitin domain containing;FLJ90734;NCRNA00036;LINC00036;onco-lncRNA-16;non-protein coding RNA 36;long intergenic non-protein coding RNA 36;terminal differentiation-induced ncRNA;placenta-specific 2;placenta-specific 2 (non-protein coding);tissue differentiation-inducing non-protein coding RNA;PLAC2;NONHSAG024566.2;lnc-TINCR-1;HSALNG0123467;HSALNG0123468;Ubiquitin domain-containing protein TINCR;Placenta-specific protein 2;Terminal differentiation-induced cornification regulator
TINCR,Gastric Cancer,"qPCR, Western blot, Luciferase report assay etc.",up-regulated,28744139,Also Known As: PLAC2; LINC00036; NCRNA00036; onco-lncRNA-16,1,NR_027064.3,40,30,10,0,REVIEWED,TINCR ubiquitin domain containing;FLJ90734;NCRNA00036;LINC00036;onco-lncRNA-16;non-protein coding RNA 36;long intergenic non-protein coding RNA 36;terminal differentiation-induced ncRNA;placenta-specific 2;placenta-specific 2 (non-protein coding);tissue differentiation-inducing non-protein coding RNA;PLAC2;NONHSAG024566.2;lnc-TINCR-1;HSALNG0123467;HSALNG0123468;Ubiquitin domain-containing protein TINCR;Placenta-specific protein 2;Terminal differentiation-induced cornification regulator
TINCR,Gastric Cancer,"Microarray, qPCR etc.",up-regulated,28042329,Also Known As: PLAC2; LINC00036; NCRNA00036; onco-lncRNA-16,1,NR_027064.3,40,30,10,0,REVIEWED,TINCR ubiquitin domain containing;FLJ90734;NCRNA00036;LINC00036;onco-lncRNA-16;non-protein coding RNA 36;long intergenic non-protein coding RNA 36;terminal differentiation-induced ncRNA;placenta-specific 2;placenta-specific 2 (non-protein coding);tissue differentiation-inducing non-protein coding RNA;PLAC2;NONHSAG024566.2;lnc-TINCR-1;HSALNG0123467;HSALNG0123468;Ubiquitin domain-containing protein TINCR;Placenta-specific protein 2;Terminal differentiation-induced cornification regulator
TINCR,Gastric Cancer,"RNA-seq, qPCR, RNAi, Western blot etc.",up-regulated,25728677,Also Known As: PLAC2; LINC00036; NCRNA00036; onco-lncRNA-16,1,NR_027064.3,40,30,10,0,REVIEWED,TINCR ubiquitin domain containing;FLJ90734;NCRNA00036;LINC00036;onco-lncRNA-16;non-protein coding RNA 36;long intergenic non-protein coding RNA 36;terminal differentiation-induced ncRNA;placenta-specific 2;placenta-specific 2 (non-protein coding);tissue differentiation-inducing non-protein coding RNA;PLAC2;NONHSAG024566.2;lnc-TINCR-1;HSALNG0123467;HSALNG0123468;Ubiquitin domain-containing protein TINCR;Placenta-specific protein 2;Terminal differentiation-induced cornification regulator
TMPO-AS1,Gastric Cancer,"RT-qPCR, Western blot",up-regulated,32110100,,1,NR_027157.1,18,17,1,0,VALIDATED,TMPO antisense RNA 1;TMPO antisense RNA 1 (non-protein coding);NONHSAG012025.2;HSALNG0093383;TMPO-AS1
TOB1-AS1,Gastric Cancer,"qPCR, Western blot etc.",down-regulated,31799657,,1,NR_038458.1,14,9,4,1,VALIDATED,TOB1 antisense RNA 1;TOB1 antisense RNA 1 (non-protein coding);TOB1-AS1;HSALNG0117344;NONHSAG022210.2
TONSL-AS1,Gastric Cancer,"qRT-PCR, Western blot assay etc.",down-regulated,31158361,,1,NR_109770.1,11,11,0,0,VALIDATED,TONSL antisense RNA 1;HSALNG0069420;NONHSAG051554.2
"TOPORS-AS1",Gastric Cancer,"Microarray, qPCR",down-regulated,29992774,Also Known As: C9orf133; TOPORS-AS1; SMIM27,"1
(Variant 1st, 2nd and 5th are mRNA)
(Total=5) (SMIM27)","_____ , _____, NR_146061.1 , NR_146063.1, _____ (SMIM27)",,"9,9","0,0","0,0",VALIDATED (SMIM27),C9orf133; TOPORS-AS1; SMIM27
TP53TG1,Gastric Cancer,"Microarray, MSP-PCR, Immunohistochemistry etc.",differential expression,27821766,"Also Known As: P53TG1; TP53AP1; P53TG1-D; LINC00096; NCRNA00096

PREDICTED REFSEQ: This record has not been reviewed and the function is unknown. The reference sequence was derived from BC002709.2.",1,NR_015381.1,5,4,1,0,PREDICTED,P53TG1; TP53AP1; P53TG1-D; LINC00096; NCRNA00096
TP73-AS1,Gastric Cancer,"qPCR, Luciferase reporter assay etc.",down-regulated,32248369,Also Known As: PDAM; KIAA0495,5,"NR_033711.1, NR_033710.1, NR_033709.1, NR_033708.1, NR_033712.1","67, 58, 46, 38, 30","61,52,41,33,26","6,6,5,5,4","0,0,0,0,0",VALIDATED,PDAM; KIAA0495
TP73-AS1,Gastric Cancer,"qPCR, Western blot",up-regulated,30127981,Also Known As: PDAM; KIAA0495,5,"NR_033711.1, NR_033710.1, NR_033709.1, NR_033708.1, NR_033712.1","67, 58, 46, 38, 30","61,52,41,33,26","6,6,5,5,4","0,0,0,0,0",VALIDATED,PDAM; KIAA0495
TP73-AS1,Gastric Cancer,"qPCR, Western blot",up-regulated,30127921,Also Known As: PDAM; KIAA0495,5,"NR_033711.1, NR_033710.1, NR_033709.1, NR_033708.1, NR_033712.1","67, 58, 46, 38, 30","61,52,41,33,26","6,6,5,5,4","0,0,0,0,0",VALIDATED,PDAM; KIAA0495
TP73-AS1,Gastric Cancer,qPCR,up-regulated,30118890,Also Known As: PDAM; KIAA0495,5,"NR_033711.1, NR_033710.1, NR_033709.1, NR_033708.1, NR_033712.1","67, 58, 46, 38, 30","61,52,41,33,26","6,6,5,5,4","0,0,0,0,0",VALIDATED,PDAM; KIAA0495
TP73-AS1,Gastric Cancer,"qPCR, Western blot, Luciferase reporter assay, other",up-regulated,30279010,Also Known As: PDAM; KIAA0495,5,"NR_033711.1, NR_033710.1, NR_033709.1, NR_033708.1, NR_033712.1","67, 58, 46, 38, 30","61,52,41,33,26","6,6,5,5,4","0,0,0,0,0",VALIDATED,PDAM; KIAA0495
TPT1-AS1,Gastric Cancer,"PCR, Western blot",up-regulated,32156253,,1,NR_024458.1,12,12,0,0,VALIDATED,TPT1 antisense RNA 1;TPT1 antisense RNA 1 (non-protein coding);NONHSAG013413.2;HSALNG0096821;TPT1-AS1
TRERNA1,Gastric Cancer,"qPCR, Luciferase reporter assay",up-regulated,29845218,Also Known As: TRERNA1; treRNA; LINC00651,1 (TRERNA1),TRERNA1 (NR_051976.1),6 (TRERNA1),6,0,0,VALIDATED (TRERNA1),treRNA; LINC00651
TRERNA1,Gastric Cancer,"qPCR, Western blot, RIP etc.",up-regulated,28918030,Also Known As: TRERNA1; treRNA; LINC00651,1 (TRERNA1),TRERNA1 (NR_051976.1),6 (TRERNA1),6,0,0,VALIDATED (TRERNA1),treRNA; LINC00651
TRERNA1,Gastric Cancer,"qPCR, western blot etc.",up-regulated,29845218,Also Known As: TRERNA1; treRNA; LINC00651,1 (TRERNA1),TRERNA1 (NR_051976.1),6 (TRERNA1),6,0,0,VALIDATED (TRERNA1),treRNA; LINC00651
TRPM2-AS,Gastric Cancer,"qRT-PCR, Western blot",up-regulated,32123162,Also Known As: TRPM2-AS1,1,NR_109964.1,10,9,1,0,VALIDATED,TRPM2-AS1
TRPM2-AS,Gastric Cancer,"qRT-PCR, Western blotting, in vitro knockdown etc.",up-regulated,31104318,Also Known As: TRPM2-AS1,1,NR_109964.1,10,9,1,0,VALIDATED,TRPM2-AS1
TSNAX-DISC1,Gastric Cancer,"Microarray, qPCR etc.",up-regulated,26045391,,8,"NR_028393.1, NR_028394.1,
NR_028395.1, NR_028396.1,
NR_028397.1, NR_028398.1,
NR_028399.1, NR_028400.1","47,31,31,31,28,28,24,24","45,30,30,30,27,27,23,22","2,1,1,1,1,1,1,2","0,0,0,0,0,0,0,0",VALIDATED,TSNAX-DISC1 readthrough (NMD candidate);HSALNG0011456;NONHSAG004620.2;lnc-DISC1-8;lnc-DISC1-4;NONHSAG004627.2;DISC1;Disrupted in schizophrenia 1 isoform 49;Disrupted in schizophrenia 1 isoform 50;Disrupted in schizophrenia 1 isoform 54;TRAX;Disrupted in schizophrenia 1 isoform 52;Translin associated factor X;Disrupted in schizophrenia 1 isoform 51;Disrupted in schizophrenia 1 isoform 47;Disrupted in schizophrenia 1 isoform 48;Disrupted in schizophrenia 1 isoform 53
TTN-AS1,Gastric Cancer,"qPCR, Luciferase reporter assay, RIP, Western blot",up-regulated,30943745,Also Known As: TRPM2-AS1,1,NR_109964.1,10,9,1,0,VALIDATED,TRPM2-AS1
TUG1,Gastric Cancer,"qPCR, RNAi, Luciferase reporter assay, Cell proliferation assay etc.",up-regulated,27983921,Also Known As: TI-227H; LINC00080; NCRNA00080,8,"NR_110492.1, NR_110493.1, NR_002323.2, NR_152867.1, NR_152868.1, NR_152869.1, NR_152870.1, NR_152871.1","35, 34, 34, 12, 12, 34, 34, 35","31,30,30,12,12,30,30,31","4,4,4,0,0,4,4,4","0,0,0,0,0,0,0,0",REVIEWED,taurine up-regulated 1;FLJ20618;NCRNA00080;LINC00080;non-protein coding RNA 80;long intergenic non-protein coding RNA 80;taurine upregulated 1 (non-protein coding);taurine up-regulated 1 (non-protein coding);TI-227H;taurine upregulated gene 1;TUG1;HSALNG0134930;NONHSAG033691.2;Taurine up-regulated 1
TUG1,Gastric Cancer,"qPCR, RNAi etc.",up-regulated,29719612,Also Known As: TI-227H; LINC00080; NCRNA00080,8,"NR_110492.1, NR_110493.1, NR_002323.2, NR_152867.1, NR_152868.1, NR_152869.1, NR_152870.1, NR_152871.1","35, 34, 34, 12, 12, 34, 34, 35","31,30,30,12,12,30,30,31","4,4,4,0,0,4,4,4","0,0,0,0,0,0,0,0",REVIEWED,taurine up-regulated 1;FLJ20618;NCRNA00080;LINC00080;non-protein coding RNA 80;long intergenic non-protein coding RNA 80;taurine upregulated 1 (non-protein coding);taurine up-regulated 1 (non-protein coding);TI-227H;taurine upregulated gene 1;TUG1;HSALNG0134930;NONHSAG033691.2;Taurine up-regulated 1
TUG1,Gastric Cancer,"qPCR, Western blot, Luciferase reporter assay etc.",up-regulated,28927144,Also Known As: TI-227H; LINC00080; NCRNA00080,8,"NR_110492.1, NR_110493.1, NR_002323.2, NR_152867.1, NR_152868.1, NR_152869.1, NR_152870.1, NR_152871.1","35, 34, 34, 12, 12, 34, 34, 35","31,30,30,12,12,30,30,31","4,4,4,0,0,4,4,4","0,0,0,0,0,0,0,0",REVIEWED,taurine up-regulated 1;FLJ20618;NCRNA00080;LINC00080;non-protein coding RNA 80;long intergenic non-protein coding RNA 80;taurine upregulated 1 (non-protein coding);taurine up-regulated 1 (non-protein coding);TI-227H;taurine upregulated gene 1;TUG1;HSALNG0134930;NONHSAG033691.2;Taurine up-regulated 1
TUG1,Gastric Cancer,"qPCR, RNAi, Western blot etc.",up-regulated,27261864,Also Known As: TI-227H; LINC00080; NCRNA00080,8,"NR_110492.1, NR_110493.1, NR_002323.2, NR_152867.1, NR_152868.1, NR_152869.1, NR_152870.1, NR_152871.1","35, 34, 34, 12, 12, 34, 34, 35","31,30,30,12,12,30,30,31","4,4,4,0,0,4,4,4","0,0,0,0,0,0,0,0",REVIEWED,taurine up-regulated 1;FLJ20618;NCRNA00080;LINC00080;non-protein coding RNA 80;long intergenic non-protein coding RNA 80;taurine upregulated 1 (non-protein coding);taurine up-regulated 1 (non-protein coding);TI-227H;taurine upregulated gene 1;TUG1;HSALNG0134930;NONHSAG033691.2;Taurine up-regulated 1
TUG1,Gastric Cancer,"qPCR, RNAi, Western blot, Flow cytometry assay, Cell proliferation assay etc.",up-regulated,26913601,Also Known As: TI-227H; LINC00080; NCRNA00080,8,"NR_110492.1, NR_110493.1, NR_002323.2, NR_152867.1, NR_152868.1, NR_152869.1, NR_152870.1, NR_152871.1","35, 34, 34, 12, 12, 34, 34, 35","31,30,30,12,12,30,30,31","4,4,4,0,0,4,4,4","0,0,0,0,0,0,0,0",REVIEWED,taurine up-regulated 1;FLJ20618;NCRNA00080;LINC00080;non-protein coding RNA 80;long intergenic non-protein coding RNA 80;taurine upregulated 1 (non-protein coding);taurine up-regulated 1 (non-protein coding);TI-227H;taurine upregulated gene 1;TUG1;HSALNG0134930;NONHSAG033691.2;Taurine up-regulated 1
TUSC7,Gastric Cancer,"Microarray, qPCR, RNAi etc.",down-regulated,25765901,"Also Known As: LOC285194; TUSC7; LSAMPAS3; LINC00902; LSAMP-AS1; LSAMP-AS3; NCRNA00295. LOC285194 mentioned in title of papers [PubMed-31494574 (TUSC7) and 27683121 (RPL34-DT)] referred in TUSC7 (NR_015391.1) and RPL34-DT (NR_026968.1). Aliases for TUSC7 Gene (From GeneCards database - GCID: GC03P116709)
Tumor Suppressor Candidate 7
TUSC7",1 (TUSC7),TUSC7 (NR_015391.1),9 (TUSC7),9,0,0,VALIDATED,LSAMPAS3; LINC00902; LSAMP-AS1; LSAMP-AS3; NCRNA00295
UBE2Q1-AS1,Gastric Cancer,"Microarray, qPCR",up-regulated,31934786,,1,NR_046668.1,2,2,0,0,VALIDATED,UBE2Q1 antisense RNA 1;UBE2Q1 antisense RNA 1 (non-protein coding);HSALNG0007414;NONHSAG003021.2
UCA1,Gastric Cancer,"qRT-PCR, Western blot",up-regulated,31982772,"Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36

Some (older-not checked for PQS) UCA1 clones ""other"" ncRNA (GU799565.1, GU799564.1, GU799563.1, GU799562.1 and GU799561.1) were also there in result.

Some (older, not checked for PQS) urothelial cancer associated 1a non-coding RNA (UCA1) ""other"" ncRNA (complete sequence, alternatively spliced-GU357550.1; note=""UCA1a; alternative splice product"") was also there in result.",1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36
UCA1,Gastric Cancer,qPCR,up-regulated,29805620,"Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36

Some (older-not checked for PQS) UCA1 clones ""other"" ncRNA (GU799565.1, GU799564.1, GU799563.1, GU799562.1 and GU799561.1) were also there in result.

Some (older, not checked for PQS) urothelial cancer associated 1a non-coding RNA (UCA1) ""other"" ncRNA (complete sequence, alternatively spliced-GU357550.1; note=""UCA1a; alternative splice product"") was also there in result.",1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36
UCA1,Gastric Cancer,"qPCR, Western blot, RIP",up-regulated,32328192,"Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36

Some (older-not checked for PQS) UCA1 clones ""other"" ncRNA (GU799565.1, GU799564.1, GU799563.1, GU799562.1 and GU799561.1) were also there in result.

Some (older, not checked for PQS) urothelial cancer associated 1a non-coding RNA (UCA1) ""other"" ncRNA (complete sequence, alternatively spliced-GU357550.1; note=""UCA1a; alternative splice product"") was also there in result.",1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36
UCA1,Gastric Cancer,qPCR,up-regulated,30918102,"Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36

Some (older-not checked for PQS) UCA1 clones ""other"" ncRNA (GU799565.1, GU799564.1, GU799563.1, GU799562.1 and GU799561.1) were also there in result.

Some (older, not checked for PQS) urothelial cancer associated 1a non-coding RNA (UCA1) ""other"" ncRNA (complete sequence, alternatively spliced-GU357550.1; note=""UCA1a; alternative splice product"") was also there in result.",1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36
UCA1,Gastric Cancer,qPCR,up-regulated,31532112,"Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36

Some (older-not checked for PQS) UCA1 clones ""other"" ncRNA (GU799565.1, GU799564.1, GU799563.1, GU799562.1 and GU799561.1) were also there in result.

Some (older, not checked for PQS) urothelial cancer associated 1a non-coding RNA (UCA1) ""other"" ncRNA (complete sequence, alternatively spliced-GU357550.1; note=""UCA1a; alternative splice product"") was also there in result.",1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36
UCA1,Gastric Cancer,"qPCR, RNA-seq, RIP, Western blot Assay",up-regulated,31689615,"Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36

Some (older-not checked for PQS) UCA1 clones ""other"" ncRNA (GU799565.1, GU799564.1, GU799563.1, GU799562.1 and GU799561.1) were also there in result.

Some (older, not checked for PQS) urothelial cancer associated 1a non-coding RNA (UCA1) ""other"" ncRNA (complete sequence, alternatively spliced-GU357550.1; note=""UCA1a; alternative splice product"") was also there in result.",1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36
UCA1,Gastric Cancer,"qPCR, RIP, Western blot, Luciferase reporter assay, Microarray, other",up-regulated,30464170,"Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36

Some (older-not checked for PQS) UCA1 clones ""other"" ncRNA (GU799565.1, GU799564.1, GU799563.1, GU799562.1 and GU799561.1) were also there in result.

Some (older, not checked for PQS) urothelial cancer associated 1a non-coding RNA (UCA1) ""other"" ncRNA (complete sequence, alternatively spliced-GU357550.1; note=""UCA1a; alternative splice product"") was also there in result.",1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36
UCA1,Gastric Cancer,"qPCR, Western blot, RNAi, Luciferase reporter assay, other",up-regulated,30368875,"Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36

Some (older-not checked for PQS) UCA1 clones ""other"" ncRNA (GU799565.1, GU799564.1, GU799563.1, GU799562.1 and GU799561.1) were also there in result.

Some (older, not checked for PQS) urothelial cancer associated 1a non-coding RNA (UCA1) ""other"" ncRNA (complete sequence, alternatively spliced-GU357550.1; note=""UCA1a; alternative splice product"") was also there in result.",1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36
UCA1,Gastric Cancer,"qPCR, Western blot, Luciferase reporter assay, in vitro knockdown",up-regulated,31272462,"Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36

Some (older-not checked for PQS) UCA1 clones ""other"" ncRNA (GU799565.1, GU799564.1, GU799563.1, GU799562.1 and GU799561.1) were also there in result.

Some (older, not checked for PQS) urothelial cancer associated 1a non-coding RNA (UCA1) ""other"" ncRNA (complete sequence, alternatively spliced-GU357550.1; note=""UCA1a; alternative splice product"") was also there in result.",1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36
UCA1,Gastric Cancer,"qPCR, Western blot, RIP etc.",up-regulated,29723509,"Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36

Some (older-not checked for PQS) UCA1 clones ""other"" ncRNA (GU799565.1, GU799564.1, GU799563.1, GU799562.1 and GU799561.1) were also there in result.

Some (older, not checked for PQS) urothelial cancer associated 1a non-coding RNA (UCA1) ""other"" ncRNA (complete sequence, alternatively spliced-GU357550.1; note=""UCA1a; alternative splice product"") was also there in result.",1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36
UCA1,Gastric Cancer,"qPCR, Western blot etc.",up-regulated,28843497,"Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36

Some (older-not checked for PQS) UCA1 clones ""other"" ncRNA (GU799565.1, GU799564.1, GU799563.1, GU799562.1 and GU799561.1) were also there in result.

Some (older, not checked for PQS) urothelial cancer associated 1a non-coding RNA (UCA1) ""other"" ncRNA (complete sequence, alternatively spliced-GU357550.1; note=""UCA1a; alternative splice product"") was also there in result.",1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36
UCA1,Gastric Cancer,qPCR etc.,up-regulated,29147491,"Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36

Some (older-not checked for PQS) UCA1 clones ""other"" ncRNA (GU799565.1, GU799564.1, GU799563.1, GU799562.1 and GU799561.1) were also there in result.

Some (older, not checked for PQS) urothelial cancer associated 1a non-coding RNA (UCA1) ""other"" ncRNA (complete sequence, alternatively spliced-GU357550.1; note=""UCA1a; alternative splice product"") was also there in result.",1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36
UCA1,Gastric Cancer,qPCR,up-regulated,28423525,"Also Known As: CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36

Some (older-not checked for PQS) UCA1 clones ""other"" ncRNA (GU799565.1, GU799564.1, GU799563.1, GU799562.1 and GU799561.1) were also there in result.

Some (older, not checked for PQS) urothelial cancer associated 1a non-coding RNA (UCA1) ""other"" ncRNA (complete sequence, alternatively spliced-GU357550.1; note=""UCA1a; alternative splice product"") was also there in result.",1,NR_015379.3,10,10,0,0,REVIEWED,CUDR; UCAT1; LINC00178; NCRNA00178; onco-lncRNA-36
